ticket_id,created_at,resolved_at,category,system_name,priority,status,resolution_notes,root_cause,resolution_time_hrs,sla_breached,created_day,created_hour
1059,2025-05-08 10:49:59,2025-05-09 08:49:59,Server Down,Control-M,Medium,Closed,Push first crime onto star board.,User Error,22.0,True,Thursday,10
1060,2025-06-04 00:41:32,2025-06-05 09:41:32,Server Down,Report_Portal,High,Closed,Two others easy send account consumer feeling.,User Error,33.0,True,Wednesday,0
1061,2025-05-08 22:42:25,2025-05-09 00:42:25,Login Failure,FDW_App1,Critical,Closed,From opportunity wife travel well give easy.,Unknown,2.0,False,Thursday,22
1062,2025-05-12 18:25:04,2025-05-13 09:25:04,Login Failure,Control-M,Critical,Closed,Some although middle reach plant.,Configuration Error,15.0,True,Monday,18
1063,2025-04-16 18:37:42,2025-04-17 07:37:42,Report Error,FDW_App2,Critical,Closed,Teach note word be water career.,Unknown,13.0,True,Wednesday,18
1064,2025-05-04 10:09:19,2025-05-05 10:09:19,Report Error,CyberArk,Low,Closed,Successful movie organization want build.,Permission Missing,24.0,True,Sunday,10
1065,2025-04-13 23:38:31,2025-04-16 06:38:31,Server Down,Report_Portal,Medium,Closed,Each argue no from technology away cell.,Configuration Error,55.0,True,Sunday,23
1066,2025-06-02 14:50:31,2025-06-04 23:50:31,Login Failure,Report_Portal,Medium,Closed,Story glass employee listen.,User Error,57.0,True,Monday,14
1067,2025-05-04 14:11:03,2025-05-04 20:11:03,Access Issue,Control-M,Critical,Closed,Record Mrs about degree crime.,Network Glitch,6.0,False,Sunday,14
1068,2025-05-25 12:46:42,2025-05-28 11:46:42,Login Failure,FDW_App1,Medium,Closed,Effort actually skin enter fight worry.,Permission Missing,71.0,True,Sunday,12
1069,2025-04-21 06:20:03,2025-04-24 06:20:03,Access Issue,Report_Portal,Low,Closed,Foot night tell blue front.,User Error,72.0,True,Monday,6
1070,2025-06-06 06:24:29,2025-06-08 05:24:29,Server Down,Control-M,Medium,Closed,Source project family always.,Configuration Error,47.0,True,Friday,6
1071,2025-04-09 02:43:51,2025-04-10 03:43:51,Login Failure,Report_Portal,Medium,Closed,Successful film product.,Database Timeout,25.0,True,Wednesday,2
1072,2025-05-19 00:09:55,2025-05-20 14:09:55,Batch Job,FDW_App1,Critical,Closed,Career professor ready politics order indeed.,Database Timeout,38.0,True,Monday,0
1073,2025-05-12 08:53:06,2025-05-15 07:53:06,Batch Job,FDW_App2,Low,Closed,Now bill know them international.,Permission Missing,71.0,True,Monday,8
1074,2025-04-18 13:19:43,2025-04-20 19:19:43,Access Issue,Report_Portal,Critical,Closed,Bit knowledge coach owner nothing course.,User Error,54.0,True,Friday,13
1075,2025-04-23 07:22:33,2025-04-25 05:22:33,Login Failure,FDW_App2,Low,Closed,Up behavior threat hand social some man.,Permission Missing,46.0,True,Wednesday,7
1076,2025-05-26 08:59:33,2025-05-27 12:59:33,Batch Job,Control-M,Critical,Closed,Among everyone involve never only example international cover.,Permission Missing,28.0,True,Monday,8
1077,2025-04-15 06:32:09,2025-04-17 01:32:09,Access Issue,CyberArk,Medium,Closed,Experience medical present town wonder.,User Error,43.0,True,Tuesday,6
1078,2025-04-15 18:59:07,2025-04-15 23:59:07,Report Error,FDW_App2,Medium,Closed,Most week enjoy best high represent they language.,Permission Missing,5.0,False,Tuesday,18
1079,2025-04-09 00:46:17,2025-04-09 21:46:17,Access Issue,Control-M,Medium,Closed,Social clear market deep goal.,Configuration Error,21.0,True,Wednesday,0
1080,2025-04-22 06:36:55,2025-04-22 17:36:55,Access Issue,Control-M,Critical,Closed,President defense too check.,Database Timeout,11.0,True,Tuesday,6
1081,2025-05-04 04:55:12,2025-05-04 08:55:12,Access Issue,CyberArk,High,Closed,Choice stand baby.,Unknown,4.0,False,Sunday,4
1082,2025-05-20 03:22:18,2025-05-21 19:22:18,Batch Job,CyberArk,Medium,Closed,Movement interesting seat language Mrs raise black.,Permission Missing,40.0,True,Tuesday,3
1083,2025-05-04 13:24:07,2025-05-07 04:24:07,Report Error,FDW_App1,High,Closed,Official up material country continue all buy.,Configuration Error,63.0,True,Sunday,13
1084,2025-06-04 04:22:01,2025-06-06 15:22:01,Server Down,FDW_App2,Low,Closed,Box citizen former feel throughout both.,Configuration Error,59.0,True,Wednesday,4
1085,2025-05-30 11:44:27,2025-06-01 09:44:27,Report Error,FDW_App2,High,Closed,Gas personal this certainly.,Permission Missing,46.0,True,Friday,11
1086,2025-05-10 11:14:04,2025-05-11 00:14:04,Batch Job,FDW_App1,Critical,Closed,Sign economic experience above education.,Network Glitch,13.0,True,Saturday,11
1087,2025-04-19 10:01:03,2025-04-22 02:01:03,Access Issue,Control-M,Critical,Closed,Walk actually continue number imagine candidate seem kind.,User Error,64.0,True,Saturday,10
1088,2025-05-22 07:50:29,2025-05-24 20:50:29,Access Issue,FDW_App2,Low,Closed,Road wind provide quickly low even.,User Error,61.0,True,Thursday,7
1089,2025-05-19 05:48:00,2025-05-21 16:48:00,Batch Job,Control-M,High,Closed,Sister positive base that his.,Unknown,59.0,True,Monday,5
1090,2025-05-15 18:39:09,2025-05-16 17:39:09,Batch Job,CyberArk,High,Closed,Country wish want amount maybe figure.,Database Timeout,23.0,True,Thursday,18
1091,2025-06-02 08:24:41,2025-06-03 09:24:41,Report Error,Control-M,Low,Closed,Watch argue cold.,Network Glitch,25.0,True,Monday,8
1092,2025-05-04 07:07:27,2025-05-05 16:07:27,Server Down,CyberArk,High,Closed,Idea edge response cultural lot player.,Unknown,33.0,True,Sunday,7
1093,2025-05-09 00:25:14,2025-05-11 08:25:14,Login Failure,FDW_App1,Critical,Closed,Air senior challenge event.,Configuration Error,56.0,True,Friday,0
1094,2025-05-27 11:01:24,2025-05-30 00:01:24,Server Down,Control-M,High,Closed,Produce if prove but strong key program because.,Database Timeout,61.0,True,Tuesday,11
1095,2025-04-08 09:47:15,2025-04-08 18:47:15,Server Down,FDW_App2,Critical,Closed,Final discover success reach radio.,Database Timeout,9.0,True,Tuesday,9
1096,2025-04-20 10:51:43,2025-04-22 08:51:43,Report Error,FDW_App2,Critical,Closed,Throughout commercial interest your.,Permission Missing,46.0,True,Sunday,10
1097,2025-05-29 00:50:03,2025-05-29 09:50:03,Server Down,CyberArk,Medium,Closed,Travel admit allow.,User Error,9.0,True,Thursday,0
1098,2025-04-20 13:24:41,2025-04-21 07:24:41,Login Failure,Report_Portal,Low,Closed,Evidence shoulder will cup base.,Network Glitch,18.0,True,Sunday,13
1099,2025-05-06 19:09:05,2025-05-06 20:09:05,Login Failure,CyberArk,Critical,Closed,Mrs protect property red month.,User Error,1.0,False,Tuesday,19
1100,2025-05-29 06:58:39,2025-05-31 20:58:39,Server Down,FDW_App2,Low,Closed,Director much land look think off.,Unknown,62.0,True,Thursday,6
1101,2025-06-01 14:53:50,2025-06-03 22:53:50,Server Down,Report_Portal,Critical,Closed,Nor leg sister oil blue whatever.,Configuration Error,56.0,True,Sunday,14
1102,2025-04-12 06:43:18,2025-04-12 11:43:18,Batch Job,FDW_App2,Critical,Closed,Positive although international trouble us lose agency above.,Unknown,5.0,False,Saturday,6
1103,2025-06-03 22:11:58,2025-06-04 10:11:58,Batch Job,Control-M,Critical,Closed,Writer manager statement number everyone.,User Error,12.0,True,Tuesday,22
1104,2025-05-17 04:51:28,2025-05-18 07:51:28,Batch Job,Report_Portal,Low,Closed,Religious course would seek.,Network Glitch,27.0,True,Saturday,4
1105,2025-04-25 05:43:26,2025-04-27 18:43:26,Login Failure,FDW_App1,Low,Closed,Near receive hear argue century value.,Configuration Error,61.0,True,Friday,5
1106,2025-05-21 22:11:21,2025-05-23 07:11:21,Access Issue,Control-M,Medium,Closed,Big sometimes art director herself true.,Network Glitch,33.0,True,Wednesday,22
1107,2025-04-24 09:27:00,2025-04-25 16:27:00,Access Issue,CyberArk,Low,Closed,Share meeting half wait agreement available.,Configuration Error,31.0,True,Thursday,9
1108,2025-04-23 09:04:10,2025-04-25 19:04:10,Report Error,Report_Portal,Medium,Closed,Strong must Republican simply to miss light.,Unknown,58.0,True,Wednesday,9
1109,2025-04-09 14:30:15,2025-04-10 00:30:15,Batch Job,CyberArk,Low,Closed,Table condition join record.,Configuration Error,10.0,True,Wednesday,14
1110,2025-04-20 12:14:58,2025-04-21 18:14:58,Report Error,Report_Portal,Low,Closed,Fear measure south clearly country support.,Database Timeout,30.0,True,Sunday,12
1111,2025-04-14 14:20:24,2025-04-16 00:20:24,Batch Job,CyberArk,Medium,Closed,History toward board the.,Configuration Error,34.0,True,Monday,14
1112,2025-05-25 12:37:47,2025-05-27 12:37:47,Server Down,CyberArk,Medium,Closed,Practice month audience just really.,User Error,48.0,True,Sunday,12
1113,2025-05-14 12:03:25,2025-05-15 16:03:25,Login Failure,CyberArk,High,Closed,Cell writer avoid affect read.,User Error,28.0,True,Wednesday,12
1114,2025-04-29 16:19:34,2025-05-01 00:19:34,Access Issue,FDW_App2,High,Closed,Be certainly property mean approach example.,Configuration Error,32.0,True,Tuesday,16
1115,2025-04-14 18:22:20,2025-04-15 07:22:20,Server Down,Control-M,Critical,Closed,International order herself new and rich attack serve.,User Error,13.0,True,Monday,18
1116,2025-04-26 06:12:23,2025-04-27 15:12:23,Login Failure,FDW_App2,Low,Closed,Realize rest oil official.,Permission Missing,33.0,True,Saturday,6
1117,2025-04-11 09:22:30,2025-04-13 12:22:30,Batch Job,FDW_App2,Low,Closed,Fish reflect price make few likely.,Database Timeout,51.0,True,Friday,9
1118,2025-04-13 00:26:31,2025-04-16 00:26:31,Batch Job,CyberArk,High,Closed,That about executive computer fear.,Unknown,72.0,True,Sunday,0
1119,2025-04-28 20:57:26,2025-04-30 13:57:26,Access Issue,FDW_App1,Low,Closed,Work year third policy doctor the station.,Configuration Error,41.0,True,Monday,20
1120,2025-04-08 08:52:21,2025-04-08 11:52:21,Access Issue,Report_Portal,Low,Closed,Candidate best small hold still professional key.,Unknown,3.0,False,Tuesday,8
1121,2025-05-24 00:10:15,2025-05-24 12:10:15,Server Down,Report_Portal,Critical,Closed,Do field shoulder past argue.,Configuration Error,12.0,True,Saturday,0
1122,2025-05-04 08:32:43,2025-05-04 22:32:43,Report Error,FDW_App2,High,Closed,Money student near then understand.,Permission Missing,14.0,True,Sunday,8
1123,2025-05-16 03:11:48,2025-05-16 18:11:48,Access Issue,CyberArk,Low,Closed,Nearly help them response seat.,Permission Missing,15.0,True,Friday,3
1124,2025-04-17 00:42:33,2025-04-18 23:42:33,Server Down,Report_Portal,Low,Closed,Attack from attention including everybody human final.,Configuration Error,47.0,True,Thursday,0
1125,2025-05-27 08:13:17,2025-05-29 13:13:17,Server Down,Report_Portal,High,Closed,One arm fill character court.,Configuration Error,53.0,True,Tuesday,8
1126,2025-05-19 19:19:44,2025-05-20 13:19:44,Report Error,Report_Portal,Medium,Closed,Trade ready face.,Network Glitch,18.0,True,Monday,19
1127,2025-05-04 10:38:58,2025-05-04 20:38:58,Report Error,Report_Portal,Low,Closed,Tv police officer security.,Network Glitch,10.0,True,Sunday,10
1128,2025-06-05 10:18:14,2025-06-06 09:18:14,Login Failure,FDW_App2,Low,Closed,Base arm computer garden free.,Permission Missing,23.0,True,Thursday,10
1129,2025-04-15 03:23:41,2025-04-17 20:23:41,Report Error,FDW_App1,High,Closed,Practice happen walk think.,Network Glitch,65.0,True,Tuesday,3
1130,2025-04-10 02:09:33,2025-04-12 14:09:33,Login Failure,CyberArk,Medium,Closed,Record structure one prepare organization certainly.,Database Timeout,60.0,True,Thursday,2
1131,2025-04-18 02:01:43,2025-04-20 19:01:43,Batch Job,Control-M,Medium,Closed,Network language suffer land lot final safe pull.,Permission Missing,65.0,True,Friday,2
1132,2025-05-24 19:20:00,2025-05-26 12:20:00,Server Down,CyberArk,Low,Closed,Institution agency which impact parent.,Database Timeout,41.0,True,Saturday,19
1133,2025-05-08 03:12:28,2025-05-08 17:12:28,Server Down,Control-M,Critical,Closed,Book camera open always share.,Permission Missing,14.0,True,Thursday,3
1134,2025-05-25 09:16:30,2025-05-26 16:16:30,Access Issue,Report_Portal,Critical,Closed,Same former picture western ability woman.,Database Timeout,31.0,True,Sunday,9
1135,2025-05-13 17:30:32,2025-05-16 17:30:32,Server Down,FDW_App2,Medium,Closed,Inside official hold official attack.,Configuration Error,72.0,True,Tuesday,17
1136,2025-04-17 03:48:10,2025-04-19 04:48:10,Access Issue,FDW_App2,Medium,Closed,Those admit how fall stuff.,Configuration Error,49.0,True,Thursday,3
1137,2025-05-17 00:19:49,2025-05-18 20:19:49,Report Error,FDW_App1,Low,Closed,Guess owner on buy.,User Error,44.0,True,Saturday,0
1138,2025-06-01 01:11:58,2025-06-04 00:11:58,Login Failure,FDW_App1,High,Closed,Four free behind condition themselves couple.,Network Glitch,71.0,True,Sunday,1
1139,2025-05-21 02:57:20,2025-05-22 00:57:20,Server Down,Control-M,Critical,Closed,About perhaps green score.,Permission Missing,22.0,True,Wednesday,2
1140,2025-05-07 06:16:09,2025-05-08 21:16:09,Server Down,Report_Portal,Critical,Closed,Claim Mr force past occur.,Unknown,39.0,True,Wednesday,6
1141,2025-05-09 07:05:00,2025-05-10 05:05:00,Report Error,FDW_App2,Critical,Closed,Always follow boy.,Network Glitch,22.0,True,Friday,7
1142,2025-05-17 22:25:58,2025-05-20 03:25:58,Login Failure,Report_Portal,High,Closed,Tree visit here give own note along.,Configuration Error,53.0,True,Saturday,22
1143,2025-05-03 22:39:02,2025-05-04 02:39:02,Access Issue,Report_Portal,High,Closed,Program run ability picture manager.,Unknown,4.0,False,Saturday,22
1144,2025-04-08 03:08:32,2025-04-09 06:08:32,Batch Job,Report_Portal,High,Closed,Agree about compare guess manager never similar.,User Error,27.0,True,Tuesday,3
1145,2025-05-16 20:19:05,2025-05-17 03:19:05,Batch Job,Control-M,Medium,Closed,Usually site while strategy.,Configuration Error,7.0,False,Friday,20
1146,2025-05-22 12:30:08,2025-05-24 23:30:08,Report Error,FDW_App1,Medium,Closed,Yes hard clear they.,Configuration Error,59.0,True,Thursday,12
1147,2025-05-22 11:26:17,2025-05-23 14:26:17,Access Issue,CyberArk,Medium,Closed,Level stuff back.,Permission Missing,27.0,True,Thursday,11
1148,2025-04-12 14:53:14,2025-04-14 14:53:14,Batch Job,Report_Portal,High,Closed,Than on bar occur surface keep role.,Unknown,48.0,True,Saturday,14
1149,2025-04-10 23:43:49,2025-04-11 01:43:49,Server Down,CyberArk,Low,Closed,Analysis health business indeed.,Permission Missing,2.0,False,Thursday,23
1150,2025-06-06 07:12:47,2025-06-07 05:12:47,Report Error,FDW_App1,Critical,Closed,Art by will leader.,User Error,22.0,True,Friday,7
1151,2025-05-25 14:12:50,2025-05-26 09:12:50,Report Error,Control-M,High,Closed,Music others administration unit recent rise.,Configuration Error,19.0,True,Sunday,14
1152,2025-05-16 18:20:13,2025-05-18 18:20:13,Batch Job,FDW_App1,Critical,Closed,Buy movement represent others.,Database Timeout,48.0,True,Friday,18
1153,2025-04-18 18:50:12,2025-04-18 19:50:12,Access Issue,CyberArk,Low,Closed,Traditional show party wall.,Unknown,1.0,False,Friday,18
1154,2025-05-13 01:18:24,2025-05-13 15:18:24,Report Error,FDW_App1,Critical,Closed,Firm fish onto anyone.,Network Glitch,14.0,True,Tuesday,1
1155,2025-05-28 13:12:56,2025-05-31 03:12:56,Login Failure,CyberArk,High,Closed,Majority often usually rate foreign long medical.,User Error,62.0,True,Wednesday,13
1156,2025-05-24 23:49:19,2025-05-27 01:49:19,Batch Job,CyberArk,Low,Closed,Career various ready really girl sure.,User Error,50.0,True,Saturday,23
1157,2025-05-10 14:06:50,2025-05-11 18:06:50,Access Issue,CyberArk,Medium,Closed,Environment including position fish admit.,Database Timeout,28.0,True,Saturday,14
1158,2025-05-23 21:35:32,2025-05-24 20:35:32,Report Error,FDW_App2,Low,Closed,Up charge else that suffer.,User Error,23.0,True,Friday,21
1159,2025-05-07 12:42:21,2025-05-07 18:42:21,Login Failure,Control-M,Critical,Closed,Account have south thank possible dream cover.,Database Timeout,6.0,False,Wednesday,12
1160,2025-05-15 01:12:31,2025-05-16 12:12:31,Report Error,Report_Portal,Low,Closed,Computer effort between collection.,Network Glitch,35.0,True,Thursday,1
1161,2025-04-20 16:34:20,2025-04-20 22:34:20,Report Error,Control-M,Critical,Closed,Scene lay himself use still successful south.,Permission Missing,6.0,False,Sunday,16
1162,2025-04-16 16:16:10,2025-04-18 23:16:10,Access Issue,FDW_App1,Low,Closed,Floor try indeed send girl likely.,Unknown,55.0,True,Wednesday,16
1163,2025-05-01 18:52:30,2025-05-03 12:52:30,Report Error,Control-M,Medium,Closed,Bring fly approach.,User Error,42.0,True,Thursday,18
1164,2025-05-07 23:35:04,2025-05-08 02:35:04,Login Failure,FDW_App2,High,Closed,Force back offer subject particular.,Network Glitch,3.0,False,Wednesday,23
1165,2025-04-17 18:39:50,2025-04-18 14:39:50,Server Down,CyberArk,Medium,Closed,Economic fast fine rock information as.,Database Timeout,20.0,True,Thursday,18
1166,2025-04-09 02:15:20,2025-04-09 16:15:20,Server Down,Control-M,Medium,Closed,Explain never audience research operation.,Configuration Error,14.0,True,Wednesday,2
1167,2025-04-22 12:42:04,2025-04-24 12:42:04,Report Error,FDW_App2,Critical,Closed,Data experience as term develop.,User Error,48.0,True,Tuesday,12
1168,2025-04-14 02:49:02,2025-04-16 17:49:02,Batch Job,Report_Portal,Critical,Closed,Man candidate government.,Permission Missing,63.0,True,Monday,2
1169,2025-05-18 21:52:29,2025-05-20 20:52:29,Report Error,Report_Portal,Critical,Closed,Possible theory let pattern part which.,Unknown,47.0,True,Sunday,21
1170,2025-04-26 16:29:52,2025-04-28 02:29:52,Batch Job,FDW_App2,Critical,Closed,Design whether available everyone society young.,Permission Missing,34.0,True,Saturday,16
1171,2025-04-18 21:40:06,2025-04-20 01:40:06,Batch Job,Report_Portal,Low,Closed,Feeling level his create economic specific apply staff.,Database Timeout,28.0,True,Friday,21
1172,2025-05-10 05:48:27,2025-05-12 11:48:27,Access Issue,CyberArk,Critical,Closed,Race street perform drop recent.,Network Glitch,54.0,True,Saturday,5
1173,2025-04-16 10:03:44,2025-04-18 16:03:44,Server Down,FDW_App1,Low,Closed,Tv direction job television off.,Network Glitch,54.0,True,Wednesday,10
